time,granularity,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c,volume,complete
2024-04-11T02:00:00+00:00,H4,1.09187,1.09465,1.09098,1.09375,1.09202,1.09480,1.09113,1.09390,10000,True
2024-04-11T06:00:00+00:00,H4,1.09375,1.09509,1.09091,1.09224,1.09390,1.09524,1.09106,1.09239,10000,True
2024-04-11T10:00:00+00:00,H4,1.09224,1.09363,1.09129,1.09267,1.09239,1.09378,1.09144,1.09282,10000,True
2024-04-11T14:00:00+00:00,H4,1.09267,1.09374,1.09047,1.09154,1.09282,1.09389,1.09062,1.09169,10000,True
2024-04-11T18:00:00+00:00,H4,1.09154,1.09350,1.09010,1.09205,1.09169,1.09365,1.09025,1.09220,10000,True
2024-04-11T22:00:00+00:00,H4,1.09205,1.09355,1.09042,1.09191,1.09220,1.09370,1.09057,1.09206,10000,True
2024-04-12T02:00:00+00:00,H4,1.09191,1.09302,1.08881,1.08991,1.09206,1.09317,1.08896,1.09006,10000,True
2024-04-12T06:00:00+00:00,H4,1.08991,1.09256,1.08828,1.09093,1.09006,1.09271,1.08843,1.09108,10000,True
2024-04-12T10:00:00+00:00,H4,1.09093,1.09261,1.08858,1.09027,1.09108,1.09276,1.08873,1.09042,10000,True
2024-04-12T14:00:00+00:00,H4,1.09027,1.09204,1.08791,1.08968,1.09042,1.09219,1.08806,1.08983,10000,True
2024-04-12T18:00:00+00:00,H4,1.08968,1.09116,1.08704,1.08852,1.08983,1.09131,1.08719,1.08867,10000,True
2024-04-12T22:00:00+00:00,H4,1.08852,1.09027,1.08606,1.08781,1.08867,1.09042,1.08621,1.08796,10000,True
2024-04-15T02:00:00+00:00,H4,1.08781,1.08896,1.08712,1.08827,1.08796,1.08911,1.08727,1.08842,10000,True
2024-04-15T06:00:00+00:00,H4,1.08827,1.08948,1.08687,1.08807,1.08842,1.08963,1.08702,1.08822,10000,True
2024-04-15T10:00:00+00:00,H4,1.08807,1.08945,1.08704,1.08842,1.08822,1.08960,1.08719,1.08857,10000,True
2024-04-15T14:00:00+00:00,H4,1.08842,1.09016,1.08708,1.08882,1.08857,1.09031,1.08723,1.08897,10000,True
2024-04-15T18:00:00+00:00,H4,1.08882,1.09138,1.08770,1.09026,1.08897,1.09153,1.08785,1.09041,10000,True
2024-04-15T22:00:00+00:00,H4,1.09026,1.09151,1.08863,1.08988,1.09041,1.09166,1.08878,1.09003,10000,True
2024-04-16T02:00:00+00:00,H4,1.08988,1.09180,1.08636,1.08828,1.09003,1.09195,1.08651,1.08843,10000,True
2024-04-16T06:00:00+00:00,H4,1.08828,1.09069,1.08702,1.08944,1.08843,1.09084,1.08717,1.08959,10000,True
2024-04-16T10:00:00+00:00,H4,1.08944,1.09088,1.08763,1.08908,1.08959,1.09103,1.08778,1.08923,10000,True
2024-04-16T14:00:00+00:00,H4,1.08908,1.09152,1.08784,1.09029,1.08923,1.09167,1.08799,1.09044,10000,True
2024-04-16T18:00:00+00:00,H4,1.09029,1.09204,1.08896,1.09071,1.09044,1.09219,1.08911,1.09086,10000,True
2024-04-16T22:00:00+00:00,H4,1.09071,1.09202,1.08926,1.09057,1.09086,1.09217,1.08941,1.09072,10000,True
2024-04-17T02:00:00+00:00,H4,1.09057,1.09240,1.08911,1.09095,1.09072,1.09255,1.08926,1.09110,10000,True
2024-04-17T06:00:00+00:00,H4,1.09095,1.09477,1.08925,1.09308,1.09110,1.09492,1.08940,1.09323,10000,True
2024-04-17T10:00:00+00:00,H4,1.09308,1.09721,1.09122,1.09535,1.09323,1.09736,1.09137,1.09550,10000,True
2024-04-17T14:00:00+00:00,H4,1.09535,1.09684,1.09393,1.09543,1.09550,1.09699,1.09408,1.09558,10000,True
2024-04-17T18:00:00+00:00,H4,1.09543,1.09711,1.09392,1.09560,1.09558,1.09726,1.09407,1.09575,10000,True
2024-04-17T22:00:00+00:00,H4,1.09560,1.09772,1.09466,1.09678,1.09575,1.09787,1.09481,1.09693,10000,True
2024-04-18T02:00:00+00:00,H4,1.09678,1.09807,1.09457,1.09585,1.09693,1.09822,1.09472,1.09600,10000,True
2024-04-18T06:00:00+00:00,H4,1.09585,1.09784,1.09423,1.09622,1.09600,1.09799,1.09438,1.09637,10000,True
2024-04-18T10:00:00+00:00,H4,1.09622,1.09782,1.09459,1.09619,1.09637,1.09797,1.09474,1.09634,10000,True
2024-04-18T14:00:00+00:00,H4,1.09619,1.09792,1.09481,1.09654,1.09634,1.09807,1.09496,1.09669,10000,True
2024-04-18T18:00:00+00:00,H4,1.09654,1.09814,1.09402,1.09562,1.09669,1.09829,1.09417,1.09577,10000,True
2024-04-18T22:00:00+00:00,H4,1.09562,1.09710,1.09241,1.09388,1.09577,1.09725,1.09256,1.09403,10000,True
2024-04-19T02:00:00+00:00,H4,1.09388,1.09558,1.08991,1.09162,1.09403,1.09573,1.09006,1.09177,10000,True
2024-04-19T06:00:00+00:00,H4,1.09162,1.09302,1.08899,1.09040,1.09177,1.09317,1.08914,1.09055,10000,True
2024-04-19T10:00:00+00:00,H4,1.09040,1.09159,1.08871,1.08990,1.09055,1.09174,1.08886,1.09005,10000,True
2024-04-19T14:00:00+00:00,H4,1.08990,1.09131,1.08816,1.08958,1.09005,1.09146,1.08831,1.08973,10000,True
2024-04-19T18:00:00+00:00,H4,1.08958,1.09204,1.08923,1.09169,1.08973,1.09219,1.08938,1.09184,10000,True
2024-04-19T22:00:00+00:00,H4,1.09169,1.09434,1.09025,1.09290,1.09184,1.09449,1.09040,1.09305,10000,True
2024-04-22T02:00:00+00:00,H4,1.09290,1.09301,1.09173,1.09185,1.09305,1.09316,1.09188,1.09200,10000,True
2024-04-22T06:00:00+00:00,H4,1.09185,1.09297,1.09110,1.09223,1.09200,1.09312,1.09125,1.09238,10000,True
2024-04-22T10:00:00+00:00,H4,1.09223,1.09369,1.09032,1.09178,1.09238,1.09384,1.09047,1.09193,10000,True
2024-04-22T14:00:00+00:00,H4,1.09178,1.09325,1.09001,1.09147,1.09193,1.09340,1.09016,1.09162,10000,True
2024-04-22T18:00:00+00:00,H4,1.09147,1.09260,1.09054,1.09167,1.09162,1.09275,1.09069,1.09182,10000,True
2024-04-22T22:00:00+00:00,H4,1.09167,1.09343,1.09060,1.09235,1.09182,1.09358,1.09075,1.09250,10000,True
2024-04-23T02:00:00+00:00,H4,1.09235,1.09411,1.09022,1.09198,1.09250,1.09426,1.09037,1.09213,10000,True
2024-04-23T06:00:00+00:00,H4,1.09198,1.09430,1.09083,1.09314,1.09213,1.09445,1.09098,1.09329,10000,True
2024-04-23T10:00:00+00:00,H4,1.09314,1.09519,1.08985,1.09189,1.09329,1.09534,1.09000,1.09204,10000,True
2024-04-23T14:00:00+00:00,H4,1.09189,1.09321,1.09059,1.09190,1.09204,1.09336,1.09074,1.09205,10000,True
2024-04-23T18:00:00+00:00,H4,1.09190,1.09619,1.09045,1.09474,1.09205,1.09634,1.09060,1.09489,10000,True
